Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,total_queries_count,ts_submit,ts_submit_dt,ts_submit_dt2,standard_queries_count,first_name_queries_count,last_name_queries_count,country_queries_count,other_queries_count,estimated_shards
2729,2729,2729,2729,1,12,100,1170190829716,2007-01-30 21:00:29.716,2006-09-19 23:37:51.129717616,88,27,22,22,17,1
2730,2730,2730,2730,5,520,3210,1170192671716,2007-01-30 21:31:11.716,2006-09-19 23:37:51.706503798,2690,660,672,672,686,1
2731,2731,2731,2731,1,4,40,1170193061716,2007-01-30 21:37:41.716,2006-09-19 23:37:51.828624651,36,18,7,5,6,1
2732,2732,2732,2732,1,2,40,1170193740716,2007-01-30 21:49:00.716,2006-09-19 23:37:52.041240188,38,14,9,9,6,1
2733,2733,2733,2733,2,61,320,1170205552716,2007-01-31 01:05:52.716,2006-09-19 23:37:55.739936383,259,87,63,61,48,1
2734,2734,2734,2734,14,384,2010,1170208723716,2007-01-31 01:58:43.716,2006-09-19 23:37:56.732872857,1626,342,406,406,472,6
2735,2735,2735,2735,1,1,10,1170287336716,2007-01-31 23:48:56.716,2006-09-19 23:38:21.348992392,9,2,2,2,3,1
2736,2736,2736,2736,1,1,10,1170287678716,2007-01-31 23:54:38.716,2006-09-19 23:38:21.456082986,9,3,2,2,2,1
2737,2737,2737,2737,1,1,10,1170288047716,2007-02-01 00:00:47.716,2006-09-19 23:38:21.571628101,9,2,2,2,3,1
2738,2738,2738,2738,1,1,10,1170288345716,2007-02-01 00:05:45.716,2006-09-19 23:38:21.664940958,9,4,2,2,1,1
2739,2739,2739,2739,1,1,10,1170289320716,2007-02-01 00:22:00.716,2006-09-19 23:38:21.970243090,9,3,2,2,2,1
2740,2740,2740,2740,1,1,10,1170293056716,2007-02-01 01:24:16.716,2006-09-19 23:38:23.140098236,9,2,2,2,3,1
2741,2741,2741,2741,1,1,10,1170293546716,2007-02-01 01:32:26.716,2006-09-19 23:38:23.293532128,9,1,2,2,4,1
2742,2742,2742,2742,1,32,410,1170293651716,2007-02-01 01:34:11.716,2006-09-19 23:38:23.326410820,378,151,61,92,74,1
2743,2743,2743,2743,1,29,410,1170294033716,2007-02-01 01:40:33.716,2006-09-19 23:38:23.446026630,381,82,95,95,109,1
2744,2744,2744,2744,1,58,410,1170295120716,2007-02-01 01:58:40.716,2006-09-19 23:38:23.786399366,352,130,74,83,65,1
2745,2745,2745,2745,1,68,410,1170363430716,2007-02-01 20:57:10.716,2006-09-19 23:38:45.176336469,342,155,37,85,65,1
2746,2746,2746,2746,1,56,410,1170364420716,2007-02-01 21:13:40.716,2006-09-19 23:38:45.486335557,354,148,48,88,70,1
2747,2747,2747,2747,1,29,410,1170371652716,2007-02-01 23:14:12.716,2006-09-19 23:38:47.750894555,381,130,82,94,75,1
2748,2748,2748,2748,1,70,410,1170372837716,2007-02-01 23:33:57.716,2006-09-19 23:38:48.121954070,340,105,83,84,68,1
2749,2749,2749,2749,1,18,130,1170381447716,2007-02-02 01:57:27.716,2006-09-19 23:38:50.818006748,112,22,28,28,34,1
2750,2750,2750,2750,1,19,180,1170735265716,2007-02-06 04:14:25.716,2006-09-19 23:40:41.609175914,161,69,25,39,28,1
2751,2751,2751,2751,1,19,130,1170874709716,2007-02-07 18:58:29.716,2006-09-19 23:41:25.273330347,111,50,16,23,22,1
2752,2752,2752,2752,1,11,130,1170876035716,2007-02-07 19:20:35.716,2006-09-19 23:41:25.688541247,119,32,29,29,29,1
2753,2753,2753,2753,1,13,130,1170894844716,2007-02-08 00:34:04.716,2006-09-19 23:41:31.578210797,117,50,19,26,22,1
2754,2754,2754,2754,1,15,80,1170897001716,2007-02-08 01:10:01.716,2006-09-19 23:41:32.253633054,65,19,16,16,14,1
2755,2755,2755,2755,1,12,130,1170897431716,2007-02-08 01:17:11.716,2006-09-19 23:41:32.388279123,118,25,29,29,35,1
2756,2756,2756,2756,1,15,130,1170897574716,2007-02-08 01:19:34.716,2006-09-19 23:41:32.433056769,115,42,24,28,21,1
2757,2757,2757,2757,1,23,130,1170898162716,2007-02-08 01:29:22.716,2006-09-19 23:41:32.617177439,107,24,26,26,31,1
2758,2758,2758,2758,1,20,130,1170898899716,2007-02-08 01:41:39.716,2006-09-19 23:41:32.847954539,110,26,27,27,30,1
2759,2759,2759,2759,1,7,130,1170899035716,2007-02-08 01:43:55.716,2006-09-19 23:41:32.890540272,123,24,30,30,39,1
2760,2760,2760,2760,1,9,130,1170899152716,2007-02-08 01:45:52.716,2006-09-19 23:41:32.927176528,121,27,30,30,34,1
2761,2761,2761,2761,1,1,10,1170899557716,2007-02-08 01:52:37.716,2006-09-19 23:41:33.053994337,9,4,2,2,1,1
2762,2762,2762,2762,1,18,130,1170900238716,2007-02-08 02:03:58.716,2006-09-19 23:41:33.267236134,112,48,21,22,21,1
2763,2763,2763,2763,1,15,130,1170900427716,2007-02-08 02:07:07.716,2006-09-19 23:41:33.326417778,115,45,27,24,19,1
2764,2764,2764,2764,1,5,80,1170900863716,2007-02-08 02:14:23.716,2006-09-19 23:41:33.462942629,75,34,15,11,15,1
2765,2765,2765,2765,1,25,130,1170901015716,2007-02-08 02:16:55.716,2006-09-19 23:41:33.510538449,105,33,25,26,21,1
2766,2766,2766,2766,1,16,130,1170901391716,2007-02-08 02:23:11.716,2006-09-19 23:41:33.628275476,114,53,15,27,19,1
2767,2767,2767,2767,1,1,10,1170901613716,2007-02-08 02:26:53.716,2006-09-19 23:41:33.697790423,9,2,2,2,3,1
2768,2768,2768,2768,1,1,10,1170901669716,2007-02-08 02:27:49.716,2006-09-19 23:41:33.715325725,9,2,2,2,3,1
2769,2769,2769,2769,1,1,10,1170901687716,2007-02-08 02:28:07.716,2006-09-19 23:41:33.720962072,9,1,2,2,4,1
2770,2770,2770,2770,1,1,10,1170901741716,2007-02-08 02:29:01.716,2006-09-19 23:41:33.737871114,9,2,2,2,3,1
2771,2771,2771,2771,1,1,10,1170902507716,2007-02-08 02:41:47.716,2006-09-19 23:41:33.977728994,9,2,2,2,3,1
2772,2772,2772,2772,1,1,10,1170902580716,2007-02-08 02:43:00.716,2006-09-19 23:41:34.000587513,9,3,2,2,2,1
2773,2773,2773,2773,1,15,130,1170902746716,2007-02-08 02:45:46.716,2006-09-19 23:41:34.052567158,115,38,26,28,23,1
2774,2774,2774,2774,1,17,130,1170902933716,2007-02-08 02:48:53.716,2006-09-19 23:41:34.111122541,113,42,25,24,22,1
2775,2775,2775,2775,1,10,90,1170905307716,2007-02-08 03:28:27.716,2006-09-19 23:41:34.854494093,80,21,20,20,19,1
2776,2776,2776,2776,1,5,90,1170905716716,2007-02-08 03:35:16.716,2006-09-19 23:41:34.982564423,85,35,14,21,15,1
2777,2777,2777,2777,1,6,90,1170905802716,2007-02-08 03:36:42.716,2006-09-19 23:41:35.009493637,84,37,18,18,11,1
2778,2778,2778,2778,1,10,90,1170905892716,2007-02-08 03:38:12.716,2006-09-19 23:41:35.037675372,80,20,20,20,20,1
2779,2779,2779,2779,1,7,90,1170960799716,2007-02-08 18:53:19.716,2006-09-19 23:41:52.230725826,83,25,20,20,18,1
2780,2780,2780,2780,1,5,90,1170960974716,2007-02-08 18:56:14.716,2006-09-19 23:41:52.285523645,85,39,8,21,17,1
2781,2781,2781,2781,1,15,90,1170961112716,2007-02-08 18:58:32.716,2006-09-19 23:41:52.328735639,75,26,18,18,13,1
2782,2782,2782,2782,1,17,90,1170961121716,2007-02-08 18:58:41.716,2006-09-19 23:41:52.331553812,73,35,14,14,10,1
2783,2783,2783,2783,1,1,10,1171295526716,2007-02-12 15:52:06.716,2006-09-19 23:43:37.043922672,9,3,2,2,2,1
2784,2784,2784,2784,6,560,3150,1171311409716,2007-02-12 20:16:49.716,2006-09-19 23:43:42.017372694,2590,1170,414,533,473,1
2785,2785,2785,2785,1,11,130,1171312610716,2007-02-12 20:36:50.716,2006-09-19 23:43:42.393442295,119,45,26,25,23,1
2786,2786,2786,2786,4,108,560,1171323274716,2007-02-12 23:34:34.716,2006-09-19 23:43:45.732664799,452,193,76,94,89,1
2787,2787,2787,2787,4,104,1320,1171323621716,2007-02-12 23:40:21.716,2006-09-19 23:43:45.841321045,1216,376,304,294,242,1
2788,2788,2788,2788,1,23,120,1171325220716,2007-02-13 00:07:00.716,2006-09-19 23:43:46.342016543,97,48,6,24,19,1
2789,2789,2789,2789,2,75,380,1171325430716,2007-02-13 00:10:30.716,2006-09-19 23:43:46.407773925,305,90,76,76,63,1
2790,2790,2790,2790,1,40,260,1171326162716,2007-02-13 00:22:42.716,2006-09-19 23:43:46.636985372,220,75,55,48,42,1
2791,2791,2791,2791,1,51,260,1171326308716,2007-02-13 00:25:08.716,2006-09-19 23:43:46.682702409,209,54,52,52,51,1
2792,2792,2792,2792,3,147,1090,1171327767716,2007-02-13 00:49:27.716,2006-09-19 23:43:47.139559652,943,309,220,228,186,1
2793,2793,2793,2793,3,64,730,1171330140716,2007-02-13 01:29:00.716,2006-09-19 23:43:47.882618073,666,296,104,141,125,1
2794,2794,2794,2794,3,115,1000,1171331047716,2007-02-13 01:44:07.716,2006-09-19 23:43:48.166627339,885,410,104,204,167,1
2795,2795,2795,2795,2,44,320,1171334524716,2007-02-13 02:42:04.716,2006-09-19 23:43:49.255381713,276,132,58,49,37,1
2796,2796,2796,2796,2,19,320,1171335815716,2007-02-13 03:03:35.716,2006-09-19 23:43:49.659633050,301,74,75,75,77,1
2797,2797,2797,2797,2,45,320,1171336241716,2007-02-13 03:10:41.716,2006-09-19 23:43:49.793026597,275,82,68,68,57,1
2798,2798,2798,2798,4,120,610,1171337457716,2007-02-13 03:30:57.716,2006-09-19 23:43:50.173793154,490,169,111,120,90,1
2799,2799,2799,2799,4,90,1150,1171338648716,2007-02-13 03:50:48.716,2006-09-19 23:43:50.546731451,1060,386,229,265,180,1
2800,2800,2800,2800,3,114,680,1171340909716,2007-02-13 04:28:29.716,2006-09-19 23:43:51.254719268,566,131,141,141,153,1
2801,2801,2801,2801,2,59,320,1171342688716,2007-02-13 04:58:08.716,2006-09-19 23:43:51.811778236,261,118,35,63,45,1
2802,2802,2802,2802,2,65,340,1171344153716,2007-02-13 05:22:33.716,2006-09-19 23:43:52.270514261,275,101,60,59,55,1
2803,2803,2803,2803,3,215,1110,1171345191716,2007-02-13 05:39:51.716,2006-09-19 23:43:52.595543608,895,319,174,223,179,1
2804,2804,2804,2804,2,47,370,1171349536716,2007-02-13 06:52:16.716,2006-09-19 23:43:53.956095163,323,97,80,80,66,1
2805,2805,2805,2805,2,68,350,1171350223716,2007-02-13 07:03:43.716,2006-09-19 23:43:54.171215743,282,103,67,68,44,1
2806,2806,2806,2806,3,135,830,1171398902716,2007-02-13 20:35:02.716,2006-09-19 23:44:09.414090113,695,186,173,173,163,1
2807,2807,2807,2807,3,61,830,1171402106716,2007-02-13 21:28:26.716,2006-09-19 23:44:10.417359890,769,329,158,189,93,1
2808,2808,2808,2808,3,51,420,1171403766716,2007-02-13 21:56:06.716,2006-09-19 23:44:10.937156341,369,101,92,92,84,1
2809,2809,2809,2809,3,121,770,1171405058716,2007-02-13 22:17:38.716,2006-09-19 23:44:11.341720808,649,167,162,162,158,1
2810,2810,2810,2810,2,24,280,1171418665716,2007-02-14 02:04:25.716,2006-09-19 23:44:15.602486057,256,76,64,64,52,1
2811,2811,2811,2811,4,239,1640,1171419186716,2007-02-14 02:13:06.716,2006-09-19 23:44:15.765626992,1401,296,350,350,405,1
2812,2812,2812,2812,1,23,160,1171426873716,2007-02-14 04:21:13.716,2006-09-19 23:44:18.172660318,137,33,34,34,36,1
2813,2813,2813,2813,1,48,650,1171427338716,2007-02-14 04:28:58.716,2006-09-19 23:44:18.318265950,602,132,150,150,170,1
2814,2814,2814,2814,1,17,130,1171484664716,2007-02-14 20:24:24.716,2006-09-19 23:44:36.268778823,113,26,28,28,31,1
2815,2815,2815,2815,1,67,410,1171498701716,2007-02-15 00:18:21.716,2006-09-19 23:44:40.664190141,343,93,85,85,80,1
2816,2816,2816,2816,1,51,410,1171499122716,2007-02-15 00:25:22.716,2006-09-19 23:44:40.796018036,359,119,82,89,69,1
2817,2817,2817,2817,1,21,410,1171499908716,2007-02-15 00:38:28.716,2006-09-19 23:44:41.042138524,389,134,97,87,71,1
2818,2818,2818,2818,1,21,410,1171499999716,2007-02-15 00:39:59.716,2006-09-19 23:44:41.070633390,389,129,86,97,77,1
2819,2819,2819,2819,1,42,410,1171500312716,2007-02-15 00:45:12.716,2006-09-19 23:44:41.168643203,368,134,85,86,63,1
2820,2820,2820,2820,1,77,410,1171500769716,2007-02-15 00:52:49.716,2006-09-19 23:44:41.311743792,333,90,83,83,77,1
2821,2821,2821,2821,1,4,50,1171503259716,2007-02-15 01:34:19.716,2006-09-19 23:44:42.091438469,46,19,11,9,7,1
2822,2822,2822,2822,1,7,50,1171505615716,2007-02-15 02:13:35.716,2006-09-19 23:44:42.829173673,43,20,9,8,6,1
2823,2823,2823,2823,6,115,1390,1171506948716,2007-02-15 02:35:48.716,2006-09-19 23:44:43.246576486,1275,536,289,210,240,1
2824,2824,2824,2824,6,136,1390,1171509230716,2007-02-15 03:13:50.716,2006-09-19 23:44:43.961140042,1254,274,313,313,354,1
2825,2825,2825,2825,1,21,120,1171568533716,2007-02-15 19:42:13.716,2006-09-19 23:45:02.530711700,99,40,24,23,12,1
2826,2826,2826,2826,1,78,490,1171569648716,2007-02-15 20:00:48.716,2006-09-19 23:45:02.879852088,412,137,90,103,82,1
2827,2827,2827,2827,1,31,490,1171570257716,2007-02-15 20:10:57.716,2006-09-19 23:45:03.070548497,459,183,92,108,76,1
2828,2828,2828,2828,1,13,120,1171571984716,2007-02-15 20:39:44.716,2006-09-19 23:45:03.611324684,107,27,26,26,28,1
2829,2829,2829,2829,1,6,120,1171572207716,2007-02-15 20:43:27.716,2006-09-19 23:45:03.681152762,114,35,28,28,23,1
2830,2830,2830,2830,1,25,210,1171572665716,2007-02-15 20:51:05.716,2006-09-19 23:45:03.824566482,185,65,39,46,35,1
2831,2831,2831,2831,1,17,120,1171574346716,2007-02-15 21:19:06.716,2006-09-19 23:45:04.350938671,103,21,25,25,32,1
2832,2832,2832,2832,5,217,3210,1171575230716,2007-02-15 21:33:50.716,2006-09-19 23:45:04.627745938,2993,1026,635,736,596,1
2833,2833,2833,2833,1,9,100,1171575781716,2007-02-15 21:43:01.716,2006-09-19 23:45:04.800280784,91,28,22,22,19,1
2834,2834,2834,2834,2,88,810,1171576036716,2007-02-15 21:47:16.716,2006-09-19 23:45:04.880129034,722,324,119,164,115,1
2835,2835,2835,2835,1,37,200,1171576406716,2007-02-15 21:53:26.716,2006-09-19 23:45:04.995987279,163,71,37,38,17,1
2836,2836,2836,2836,1,7,40,1171577460716,2007-02-15 22:11:00.716,2006-09-19 23:45:05.326026713,33,7,8,8,10,1
2837,2837,2837,2837,1,35,620,1171578238716,2007-02-15 22:23:58.716,2006-09-19 23:45:05.569642158,585,252,91,130,112,1
2838,2838,2838,2838,4,384,2340,1171579895716,2007-02-15 22:51:35.716,2006-09-19 23:45:06.088499218,1956,575,489,489,403,1
2839,2839,2839,2839,1,13,130,1171584316716,2007-02-16 00:05:16.716,2006-09-19 23:45:07.472848683,117,58,21,26,12,1
2840,2840,2840,2840,1,21,200,1171585981716,2007-02-16 00:33:01.716,2006-09-19 23:45:07.994210786,179,86,38,36,19,1
2841,2841,2841,2841,2,48,300,1171586888716,2007-02-16 00:48:08.716,2006-09-19 23:45:08.278220052,252,94,62,47,49,1
2842,2842,2842,2842,1,18,100,1171587082716,2007-02-16 00:51:22.716,2006-09-19 23:45:08.338967348,82,28,18,20,16,1
2843,2843,2843,2843,1,78,410,1171587710716,2007-02-16 01:01:50.716,2006-09-19 23:45:08.535613235,332,144,58,73,57,1
2844,2844,2844,2844,1,13,100,1171587774716,2007-02-16 01:02:54.716,2006-09-19 23:45:08.555653580,87,19,21,21,26,1
2845,2845,2845,2845,13,402,3890,1171587970716,2007-02-16 01:06:10.716,2006-09-19 23:45:08.617027137,3488,699,872,872,1045,5
2846,2846,2846,2846,1,6,40,1171588532716,2007-02-16 01:15:32.716,2006-09-19 23:45:08.793006417,34,11,8,8,7,1
2847,2847,2847,2847,1,14,160,1171589207716,2007-02-16 01:26:47.716,2006-09-19 23:45:09.004369432,146,42,36,36,32,1
2848,2848,2848,2848,1,37,280,1171590262716,2007-02-16 01:44:22.716,2006-09-19 23:45:09.334721996,243,111,27,59,46,1
2849,2849,2849,2849,1,16,160,1171590470716,2007-02-16 01:47:50.716,2006-09-19 23:45:09.399853118,144,38,36,36,34,1
2850,2850,2850,2850,1,31,210,1171591653716,2007-02-16 02:07:33.716,2006-09-19 23:45:09.770286372,179,65,36,44,34,1
2851,2851,2851,2851,1,6,80,1171592871716,2007-02-16 02:27:51.716,2006-09-19 23:45:10.151679190,74,30,12,18,14,1
2852,2852,2852,2852,1,6,80,1171593432716,2007-02-16 02:37:12.716,2006-09-19 23:45:10.327345340,74,15,18,18,23,1
2853,2853,2853,2853,5,476,2540,1171594127716,2007-02-16 02:48:47.716,2006-09-19 23:45:10.544970963,2064,728,486,485,365,1
2854,2854,2854,2854,5,97,1500,1171598661716,2007-02-16 04:04:21.716,2006-09-19 23:45:11.964704162,1403,688,220,272,223,1
2855,2855,2855,2855,5,404,3210,1171600233716,2007-02-16 04:30:33.716,2006-09-19 23:45:12.456945138,2806,928,660,695,523,1
2856,2856,2856,2856,2,85,1030,1171602559716,2007-02-16 05:09:19.716,2006-09-19 23:45:13.185286431,945,397,221,220,107,1
2857,2857,2857,2857,1,27,490,1171603811716,2007-02-16 05:30:11.716,2006-09-19 23:45:13.577325682,463,135,115,115,98,1
2858,2858,2858,2858,7,239,4330,1171654897716,2007-02-16 19:41:37.716,2006-09-19 23:45:29.573904907,4091,1388,933,960,810,2
2859,2859,2859,2859,7,231,3040,1171657973716,2007-02-16 20:32:53.716,2006-09-19 23:45:30.537093994,2809,780,702,702,625,2
2860,2860,2860,2860,7,779,4330,1171661164716,2007-02-16 21:26:04.716,2006-09-19 23:45:31.536293076,3551,1634,761,846,310,2
2861,2861,2861,2861,1,12,130,1171667696716,2007-02-16 23:14:56.716,2006-09-19 23:45:33.581660799,118,38,28,29,23,1
2862,2862,2862,2862,7,292,1520,1171668205716,2007-02-16 23:23:25.716,2006-09-19 23:45:33.741044168,1228,521,218,269,220,2
2863,2863,2863,2863,1,4,30,1171675944716,2007-02-17 01:32:24.716,2006-09-19 23:45:36.164360275,26,8,6,6,6,1
2864,2864,2864,2864,1,12,110,1171676258716,2007-02-17 01:37:38.716,2006-09-19 23:45:36.262683218,98,28,24,24,22,1
2865,2865,2865,2865,7,204,1490,1171677020716,2007-02-17 01:50:20.716,2006-09-19 23:45:36.501288577,1286,501,292,297,196,2
2866,2866,2866,2866,1,1,10,1171678620716,2007-02-17 02:17:00.716,2006-09-19 23:45:37.002297205,9,2,2,2,3,1
2867,2867,2867,2867,7,709,4330,1171679039716,2007-02-17 02:23:59.716,2006-09-19 23:45:37.133498839,3621,1567,594,748,712,2
2868,2868,2868,2868,1,67,730,1171681898716,2007-02-17 03:11:38.716,2006-09-19 23:45:38.028738631,663,142,165,165,191,1
2869,2869,2869,2869,2,132,1290,1171686047716,2007-02-17 04:20:47.716,2006-09-19 23:45:39.327916629,1158,284,289,289,296,1
2870,2870,2870,2870,2,237,1290,1171688129716,2007-02-17 04:55:29.716,2006-09-19 23:45:39.979854106,1053,225,263,263,302,1
2871,2871,2871,2871,1,11,60,1171742384716,2007-02-17 19:59:44.716,2006-09-19 23:45:56.968743544,49,16,12,12,9,1
2872,2872,2872,2872,2,62,340,1171743066716,2007-02-17 20:11:06.716,2006-09-19 23:45:57.182298471,278,113,65,52,48,1
2873,2873,2873,2873,7,452,4010,1171743653716,2007-02-17 20:20:53.716,2006-09-19 23:45:57.366106012,3558,1665,678,597,618,2
2874,2874,2874,2874,8,299,1790,1171746555716,2007-02-17 21:09:15.716,2006-09-19 23:45:58.274810410,1491,519,311,363,298,2
2875,2875,2875,2875,1,21,180,1171747831716,2007-02-17 21:30:31.716,2006-09-19 23:45:58.674364791,159,56,34,39,30,1
2876,2876,2876,2876,4,72,580,1171748279716,2007-02-17 21:37:59.716,2006-09-19 23:45:58.814647207,508,240,62,122,84,1
2877,2877,2877,2877,1,14,180,1171748861716,2007-02-17 21:47:41.716,2006-09-19 23:45:58.996889095,166,64,28,41,33,1
2878,2878,2878,2878,7,556,4010,1171749227716,2007-02-17 21:53:47.716,2006-09-19 23:45:59.111494819,3454,1073,830,862,689,2
2879,2879,2879,2879,4,45,580,1171754472716,2007-02-17 23:21:12.716,2006-09-19 23:46:00.753863727,535,167,128,133,107,1
2880,2880,2880,2880,4,57,580,1171755052716,2007-02-17 23:30:52.716,2006-09-19 23:46:00.935479354,523,259,50,123,91,1
2881,2881,2881,2881,6,160,900,1171755396716,2007-02-17 23:36:36.716,2006-09-19 23:46:01.043196209,740,160,185,185,210,1
2882,2882,2882,2882,4,55,680,1171756047716,2007-02-17 23:47:27.716,2006-09-19 23:46:01.247044095,625,279,71,155,120,1
2883,2883,2883,2883,4,38,640,1171756377716,2007-02-17 23:52:57.716,2006-09-19 23:46:01.350377124,602,193,145,148,116,1
2884,2884,2884,2884,8,92,1530,1171756853716,2007-02-18 00:00:53.716,2006-09-19 23:46:01.499427191,1438,493,302,359,284,2
2885,2885,2885,2885,1,24,130,1171758633716,2007-02-18 00:30:33.716,2006-09-19 23:46:02.056799289,106,43,22,25,16,1
2886,2886,2886,2886,7,505,4010,1171759029716,2007-02-18 00:37:09.716,2006-09-19 23:46:02.180798925,3505,1040,876,876,713,2
2887,2887,2887,2887,7,446,4010,1171761475716,2007-02-18 01:17:55.716,2006-09-19 23:46:02.946715864,3564,915,891,891,867,2
2888,2888,2888,2888,7,688,4010,1171767903716,2007-02-18 03:05:03.716,2006-09-19 23:46:04.959518026,3322,824,830,830,838,2
2889,2889,2889,2889,7,703,4010,1171771105716,2007-02-18 03:58:25.716,2006-09-19 23:46:05.962161543,3307,1200,755,691,661,2
2890,2890,2890,2890,7,400,4010,1171774288716,2007-02-18 04:51:28.716,2006-09-19 23:46:06.958855582,3610,1296,711,886,717,2
2891,2891,2891,2891,7,617,4010,1171777393716,2007-02-18 05:43:13.716,2006-09-19 23:46:07.931125450,3393,1570,701,539,583,2
2892,2892,2892,2892,7,664,4010,1171780066716,2007-02-18 06:27:46.716,2006-09-19 23:46:08.768122989,3346,1343,576,762,665,2
2893,2893,2893,2893,7,594,4010,1171783281716,2007-02-18 07:21:21.716,2006-09-19 23:46:09.774837200,3416,1510,488,780,638,2
2894,2894,2894,2894,7,291,4010,1171787156716,2007-02-18 08:25:56.716,2006-09-19 23:46:10.988217471,3719,1432,790,887,610,2
2895,2895,2895,2895,1,45,250,1171804164716,2007-02-18 13:09:24.716,2006-09-19 23:46:16.313939184,205,65,51,49,40,1
2896,2896,2896,2896,3,57,440,1171857783716,2007-02-19 04:03:03.716,2006-09-19 23:46:33.103677692,383,134,85,94,70,1
2897,2897,2897,2897,1,37,410,1171858036716,2007-02-19 04:07:16.716,2006-09-19 23:46:33.182899682,373,102,93,93,85,1
2898,2898,2898,2898,1,18,160,1171858489716,2007-02-19 04:14:49.716,2006-09-19 23:46:33.324747749,142,34,35,35,38,1
2899,2899,2899,2899,1,45,810,1171858830716,2007-02-19 04:20:30.716,2006-09-19 23:46:33.431525213,765,256,177,184,148,1
2900,2900,2900,2900,1,56,810,1171861486716,2007-02-19 05:04:46.716,2006-09-19 23:46:34.263199535,754,295,122,188,149,1
2901,2901,2901,2901,1,29,180,1171933502716,2007-02-20 01:05:02.716,2006-09-19 23:46:56.813597872,151,40,37,37,37,1
2902,2902,2902,2902,1,13,270,1171957450716,2007-02-20 07:44:10.716,2006-09-19 23:47:04.312444508,257,104,43,61,49,1
2903,2903,2903,2903,7,179,1600,1171997627716,2007-02-20 18:53:47.716,2006-09-19 23:47:16.893084282,1421,559,265,343,254,2
2904,2904,2904,2904,7,191,1490,1172000393716,2007-02-20 19:39:53.716,2006-09-19 23:47:17.759202948,1299,349,324,324,302,2
2905,2905,2905,2905,7,90,1550,1172003404716,2007-02-20 20:30:04.716,2006-09-19 23:47:18.702038559,1460,352,365,365,378,2
2906,2906,2906,2906,7,358,1830,1172005747716,2007-02-20 21:09:07.716,2006-09-19 23:47:19.435703068,1472,658,242,312,260,2
2907,2907,2907,2907,2,23,280,1172007439716,2007-02-20 21:37:19.716,2006-09-19 23:47:19.965519692,257,65,64,64,64,1
2908,2908,2908,2908,7,153,1600,1172018258716,2007-02-21 00:37:38.716,2006-09-19 23:47:23.353277407,1447,688,361,121,277,2
2909,2909,2909,2909,1,8,90,1172020135716,2007-02-21 01:08:55.716,2006-09-19 23:47:23.941023154,82,32,16,20,14,1
2910,2910,2910,2910,1,1,20,1172020818716,2007-02-21 01:20:18.716,2006-09-19 23:47:24.154891212,19,5,4,4,6,1
2911,2911,2911,2911,1,1,20,1172025787716,2007-02-21 02:43:07.716,2006-09-19 23:47:25.710836131,19,7,4,4,4,1
2912,2912,2912,2912,1,12,80,1172092559716,2007-02-21 21:15:59.716,2006-09-19 23:47:46.619178690,68,31,12,14,11,1
2913,2913,2913,2913,4,124,640,1172106771716,2007-02-22 01:12:51.716,2006-09-19 23:47:51.069387827,516,150,129,129,108,1
2914,2914,2914,2914,1,10,130,1172177926716,2007-02-22 20:58:46.716,2006-09-19 23:48:13.350180896,120,58,29,14,19,1
2915,2915,2915,2915,1,5,40,1172194413716,2007-02-23 01:33:33.716,2006-09-19 23:48:18.512761675,35,14,7,7,7,1
2916,2916,2916,2916,11,1556,9650,1172195142716,2007-02-23 01:45:42.716,2006-09-19 23:48:18.741033731,8094,2609,1943,1955,1587,4
2917,2917,2917,2917,10,1191,6720,1172209361716,2007-02-23 05:42:41.716,2006-09-19 23:48:23.193434780,5529,1311,1382,1382,1454,3
2918,2918,2918,2918,11,690,6090,1172223630716,2007-02-23 09:40:30.716,2006-09-19 23:48:27.661492348,5400,2338,1073,1263,726,4
2919,2919,2919,2919,1,12,130,1172779309716,2007-03-01 20:01:49.716,2006-09-19 23:51:21.661475648,118,25,29,29,35,1
2920,2920,2920,2920,1,1,10,1172780882716,2007-03-01 20:28:02.716,2006-09-19 23:51:22.154029755,9,4,2,2,1,1
2921,2921,2921,2921,1,1,10,1172781089716,2007-03-01 20:31:29.716,2006-09-19 23:51:22.218847746,9,1,2,2,4,1
2922,2922,2922,2922,1,1,10,1172781598716,2007-03-01 20:39:58.716,2006-09-19 23:51:22.378231116,9,1,2,2,4,1
2923,2923,2923,2923,1,1,10,1172782379716,2007-03-01 20:52:59.716,2006-09-19 23:51:22.622785953,9,1,2,2,4,1
2924,2924,2924,2924,1,13,130,1172782547716,2007-03-01 20:55:47.716,2006-09-19 23:51:22.675391859,117,32,29,29,27,1
2925,2925,2925,2925,1,1,10,1172783329716,2007-03-01 21:08:49.716,2006-09-19 23:51:22.920259825,9,3,2,2,2,1
2926,2926,2926,2926,1,5,30,1172788136716,2007-03-01 22:28:56.716,2006-09-19 23:51:24.425477621,25,5,6,6,8,1
2927,2927,2927,2927,1,7,40,1172788759716,2007-03-01 22:39:19.716,2006-09-19 23:51:24.620557856,33,9,8,8,8,1
2928,2928,2928,2928,1,1,10,1172789361716,2007-03-01 22:49:21.716,2006-09-19 23:51:24.809062352,9,1,2,2,4,1
2929,2929,2929,2929,1,1,10,1172790405716,2007-03-01 23:06:45.716,2006-09-19 23:51:25.135970482,9,1,2,2,4,1
2930,2930,2930,2930,1,4,30,1172790701716,2007-03-01 23:11:41.716,2006-09-19 23:51:25.228657078,26,7,6,6,7,1
