Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,total_queries_count,ts_submit,ts_submit_dt,standard_queries_count,first_name_queries_count,last_name_queries_count,country_queries_count,other_queries_count
3107,1,4,90,1181177574716,2006-09-21 17:51:43.921035344,86,31,20,18,17
3108,1,12,90,1181180905716,2006-09-21 17:52:06.989679662,78,27,18,18,15
3109,6,252,1780,1181181106716,2006-09-21 17:52:08.381693324,1528,745,167,337,279
3110,1,11,80,1181182695716,2006-09-21 17:52:19.386219238,69,24,15,17,13
3111,1,2,30,1181315649716,2006-09-21 18:07:40.151315792,28,12,5,7,4
3112,1,12,80,1181327040716,2006-09-21 18:08:59.039015409,68,31,17,13,7
3113,1,5,90,1181327104716,2006-09-21 18:08:59.482243640,85,27,20,21,17
3114,1,2,30,1181327216716,2006-09-21 18:09:00.257893043,28,5,7,7,9
3115,1,5,30,1181327704716,2006-09-21 18:09:03.637508302,25,5,6,6,8
3116,1,4,30,1181328696716,2006-09-21 18:09:10.507545877,26,9,6,6,5
3117,1,26,510,1181329038716,2006-09-21 18:09:12.876046735,484,180,109,104,91
3118,1,44,510,1181329476716,2006-09-21 18:09:15.909389938,466,178,116,115,57
3119,1,4,50,1181340308716,2006-09-21 18:10:30.925767978,46,21,7,10,8
3120,1,4,50,1181340380716,2006-09-21 18:10:31.424399738,46,16,10,11,9
3121,1,4,50,1181340755716,2006-09-21 18:10:34.021440152,46,9,11,11,15
3122,1,8,150,1181340813716,2006-09-21 18:10:34.423115736,142,62,35,27,18
3123,1,5,50,1181346246716,2006-09-21 18:11:12.049037254,45,16,9,11,9
3124,1,14,90,1181346849716,2006-09-21 18:11:16.225078240,76,35,9,18,14
3125,1,7,50,1181346915716,2006-09-21 18:11:16.682157353,43,15,10,10,8
3126,1,7,50,1181347285716,2006-09-21 18:11:19.244570561,43,10,10,10,13
3127,1,5,90,1181347338716,2006-09-21 18:11:19.611618940,85,23,21,21,20
3128,1,9,50,1181347545716,2006-09-21 18:11:21.045185248,41,19,6,8,8
3129,1,8,50,1181348859716,2006-09-21 18:11:30.145214859,42,13,10,10,9
3130,1,8,50,1181349412716,2006-09-21 18:11:33.974983790,42,10,10,10,12
3131,1,88,510,1181353081716,2006-09-21 18:11:59.384427201,422,139,99,103,81
3132,1,9,50,1181353894716,2006-09-21 18:12:05.014810818,41,9,10,10,12
3133,1,22,170,1181354541716,2006-09-21 18:12:09.495571213,148,66,20,35,27
3134,1,6,80,1181355562716,2006-09-21 18:12:16.566446580,74,33,12,16,13
3135,1,12,90,1181355679716,2006-09-21 18:12:17.376723189,78,31,15,18,14
3136,1,20,130,1181355908716,2006-09-21 18:12:18.962649202,110,34,27,27,22
3137,1,20,130,1181374862716,2006-09-21 18:14:30.227459889,110,53,24,19,14
3138,1,65,510,1181443292716,2006-09-21 18:22:24.135394642,445,171,108,104,62
3139,1,5,90,1181585450716,2006-09-21 18:38:48.642251118,85,17,21,21,26
3140,1,53,510,1181585577716,2006-09-21 18:38:49.521782138,457,138,114,114,91
3141,1,28,150,1181585797716,2006-09-21 18:38:51.045379181,122,56,23,26,17
3142,1,11,80,1181604475716,2006-09-21 18:41:00.398768124,69,28,12,17,12
3143,1,10,80,1181604563716,2006-09-21 18:41:01.008206941,70,19,17,17,17
3144,1,11,130,1181605876716,2006-09-21 18:41:10.101311110,119,49,26,28,16
3145,1,3,30,1181608718716,2006-09-21 18:41:29.783414728,27,12,6,5,4
3146,1,23,130,1181608788716,2006-09-21 18:41:30.268195606,107,45,16,25,21
3147,1,4,30,1181608908716,2006-09-21 18:41:31.099248538,26,12,4,6,4
3148,1,85,510,1181611129716,2006-09-21 18:41:46.480653230,425,190,52,101,82
3149,1,3,30,1181611590716,2006-09-21 18:41:49.673281579,27,12,5,5,5
3150,1,73,510,1181611966716,2006-09-21 18:41:52.277247434,437,153,92,107,85
3151,1,13,150,1181612192716,2006-09-21 18:41:53.842397124,137,53,23,34,27
3152,1,24,160,1181612534716,2006-09-21 18:41:56.210897982,136,41,34,34,27
3153,1,58,510,1181613060716,2006-09-21 18:41:59.853680002,452,194,107,104,47
3154,1,10,90,1181613261716,2006-09-21 18:42:01.245693664,80,30,15,19,16
3155,1,13,90,1181613470716,2006-09-21 18:42:02.693110855,77,32,14,19,12
3156,1,97,510,1181613652716,2006-09-21 18:42:03.953541136,413,168,63,102,80
3157,1,30,510,1181614113716,2006-09-21 18:42:07.146169485,480,207,57,120,96
3158,1,13,80,1181614294716,2006-09-21 18:42:08.399674325,67,14,16,16,21
3159,1,15,160,1181614967716,2006-09-21 18:42:13.060496188,145,58,24,35,28
3160,1,18,160,1181615529716,2006-09-21 18:42:16.952594088,142,48,31,35,28
3161,1,4,80,1181615613716,2006-09-21 18:42:17.534331141,76,34,8,19,15
3162,1,12,130,1181615818716,2006-09-21 18:42:18.954046567,118,44,26,29,19
3163,1,3,30,1181616087716,2006-09-21 18:42:20.816990224,27,5,6,6,10
3164,1,1,30,1181616435716,2006-09-21 18:42:23.227043729,29,8,7,7,7
3165,1,63,510,1181616654716,2006-09-21 18:42:24.743715330,447,126,111,111,99
3166,1,34,180,1181616927716,2006-09-21 18:42:26.634360752,146,43,36,36,31
3167,1,33,510,1181617615716,2006-09-21 18:42:31.399064231,477,204,110,82,81
3168,1,11,70,1181617971716,2006-09-21 18:42:33.864521264,59,24,10,14,11
3169,1,16,150,1181618129716,2006-09-21 18:42:34.958740959,134,46,29,33,26
3170,1,4,30,1181618453716,2006-09-21 18:42:37.202583877,26,9,6,6,5
3171,1,20,230,1181619153716,2006-09-21 18:42:42.050392650,210,47,52,52,59
3172,1,9,130,1181619462716,2006-09-21 18:42:44.190353951,121,46,24,29,22
3173,1,5,80,1181680103716,2006-09-21 18:49:44.156027944,75,32,14,17,12
3174,1,4,80,1181686537716,2006-09-21 18:50:28.714316008,76,17,19,19,21
3175,1,6,80,1181687233716,2006-09-21 18:50:33.534423016,74,35,14,17,8
3176,1,11,80,1181688078716,2006-09-21 18:50:39.386420749,69,15,17,17,20
3177,1,14,80,1181688683716,2006-09-21 18:50:43.576312617,66,20,16,16,14
3178,1,13,80,1181688769716,2006-09-21 18:50:44.171900552,67,30,16,11,10
3179,1,12,80,1181688813716,2006-09-21 18:50:44.476619961,68,29,16,16,7
3180,1,5,80,1181688824716,2006-09-21 18:50:44.552799813,75,25,17,18,15
3181,1,7,80,1181688929716,2006-09-21 18:50:45.279971129,73,18,18,18,19
3182,1,7,80,1181688994716,2006-09-21 18:50:45.730124801,73,26,15,18,14
3183,1,6,80,1181689468716,2006-09-21 18:50:49.012783884,74,36,10,16,12
3184,1,11,90,1181689628716,2006-09-21 18:50:50.120854461,79,27,19,18,15
3185,1,10,80,1181691256716,2006-09-21 18:51:01.395472578,70,18,17,17,18
3186,1,52,510,1181692225716,2006-09-21 18:51:08.106225008,458,163,105,100,90
3187,1,52,510,1181695055716,2006-09-21 18:51:27.705223333,458,194,109,93,62
3188,1,15,90,1181695533716,2006-09-21 18:51:31.015584180,75,25,18,18,14
3189,1,15,90,1181696413716,2006-09-21 18:51:37.109972352,75,26,18,17,14
3190,1,8,90,1181696722716,2006-09-21 18:51:39.249933653,82,28,20,20,14
3191,1,16,90,1181697826716,2006-09-21 18:51:46.895620632,74,35,18,16,5
3192,1,15,80,1181698055716,2006-09-21 18:51:48.481546645,65,21,15,16,13
3193,1,8,90,1181698117716,2006-09-21 18:51:48.910923993,82,41,9,17,15
3194,1,52,510,1181698215716,2006-09-21 18:51:49.589617222,458,121,114,114,109
3195,1,10,80,1181699851716,2006-09-21 18:52:00.919638868,70,33,14,9,14
3196,1,28,150,1181699942716,2006-09-21 18:52:01.549854008,122,45,30,27,20
3197,1,29,160,1181764441716,2006-09-21 18:59:28.233879781,131,26,32,32,41
3198,1,10,160,1181764911716,2006-09-21 18:59:31.488837100,150,30,37,37,46
3199,1,17,160,1181765776716,2006-09-21 18:59:37.479343655,143,69,32,23,19
3200,1,21,160,1181766346716,2006-09-21 18:59:41.426845085,139,47,33,32,27
3201,1,20,160,1181773195716,2006-09-21 19:00:28.859191207,140,49,33,32,26
3202,1,32,410,1181774344716,2006-09-21 19:00:36.816523035,378,183,33,92,70
3203,1,73,410,1181776429716,2006-09-21 19:00:51.256067737,337,113,73,84,67
3204,36,1823,12030,1181778193716,2006-09-21 19:01:03.472545845,10207,2569,2551,2551,2536
3205,1,17,100,1181780018716,2006-09-21 19:01:16.111475860,83,37,19,11,16
3206,1,73,410,1181781262716,2006-09-21 19:01:24.726724593,337,104,82,84,67
3207,1,66,410,1181781940716,2006-09-21 19:01:29.422173662,344,145,50,83,66
3208,4,232,2010,1181782546716,2006-09-21 19:01:33.618990971,1778,720,272,438,348
3209,17,1262,8920,1181785825716,2006-09-21 19:01:56.327512351,7658,2185,1914,1914,1645
3210,1,1,10,1181792128716,2006-09-21 19:02:39.978567630,9,2,2,2,3
3211,1,1,10,1181794282716,2006-09-21 19:02:54.895967769,9,1,2,2,4
3212,1,3,40,1181794567716,2006-09-21 19:02:56.869718483,37,17,8,5,7
3213,1,20,130,1181794716716,2006-09-21 19:02:57.901609208,110,52,11,26,21
3214,1,7,90,1181796278716,2006-09-21 19:03:08.719148212,83,20,20,20,23
3215,1,1,10,1181796585716,2006-09-21 19:03:10.845258631,9,2,2,2,3
3216,1,1,10,1181798485716,2006-09-21 19:03:24.003596729,9,2,2,2,3
3217,1,1,10,1181798682716,2006-09-21 19:03:25.367908627,9,1,2,2,4
3218,1,1,10,1181799458716,2006-09-21 19:03:30.742050923,9,3,2,2,2
3219,1,1,10,1181800265716,2006-09-21 19:03:36.330881894,9,1,2,2,4
3220,1,1,10,1181801331716,2006-09-21 19:03:43.713402111,9,2,2,2,3
3221,1,1,10,1181804885716,2006-09-21 19:04:08.326419795,9,2,2,2,3
3222,17,411,6580,1181849611716,2006-09-21 19:09:18.073698617,6169,3071,1351,1499,248
3223,1,16,320,1181860889716,2006-09-21 19:10:36.178823389,304,79,76,76,73
3224,18,658,8800,1181861102716,2006-09-21 19:10:37.653942344,8142,2017,2035,2035,2055
3225,1,1,10,1181876496716,2006-09-21 19:12:24.264182701,9,2,2,2,3
3226,1,1,10,1181876716716,2006-09-21 19:12:25.787779744,9,3,2,2,2
3227,1,1,10,1181876877716,2006-09-21 19:12:26.902775761,9,4,2,2,1
3228,1,1,10,1181877317716,2006-09-21 19:12:29.949969847,9,2,2,2,3
3229,1,1,10,1181877520716,2006-09-21 19:12:31.355834391,9,2,2,2,3
3230,1,1,10,1181877618716,2006-09-21 19:12:32.034527620,9,4,2,2,1
3231,7,566,4010,1181879906716,2006-09-21 19:12:47.879936866,3444,1472,671,626,675
3232,11,521,6010,1181885070716,2006-09-21 19:13:23.642914727,5489,2582,450,1366,1091
3233,1,5,90,1181948260716,2006-09-21 19:20:41.261538095,85,28,21,21,15
3234,1,9,90,1181948386716,2006-09-21 19:20:42.134143674,81,34,13,18,16
3235,1,22,270,1181979297716,2006-09-21 19:24:16.206453643,248,83,56,62,47
3236,1,22,270,1181984861716,2006-09-21 19:24:54.739607946,248,80,58,62,48
3237,1,31,160,1182033590716,2006-09-21 19:30:32.209427508,129,64,31,25,9
3238,1,22,160,1182033968716,2006-09-21 19:30:34.827244245,138,33,34,34,37
3239,4,268,2010,1182034170716,2006-09-21 19:30:36.226183348,1742,710,298,386,348
3240,7,450,4010,1182037611716,2006-09-21 19:31:00.056626187,3560,1066,890,890,714
3241,11,687,6010,1182042654716,2006-09-21 19:31:34.981625675,5323,1863,1229,1307,924
3242,4,263,2010,1182113194716,2006-09-21 19:39:43.502241158,1747,476,436,436,399
3243,1,38,250,1182126242716,2006-09-21 19:41:13.865396684,212,55,53,53,51
3244,1,41,270,1182127682716,2006-09-21 19:41:23.838031874,229,81,49,57,42
3245,1,1,10,1182137123716,2006-09-21 19:42:29.221121338,9,3,2,2,2
3246,1,11,90,1182195773716,2006-09-21 19:49:15.398242093,79,30,18,19,12
3247,1,30,270,1182216231716,2006-09-21 19:51:37.078916201,240,109,26,57,48
3248,1,48,270,1182217237716,2006-09-21 19:51:44.045909951,222,71,55,52,44
3249,1,44,310,1182219116716,2006-09-21 19:51:57.058813786,266,118,59,38,51
3250,1,53,410,1182221000716,2006-09-21 19:52:10.106344826,357,78,89,89,101
3251,1,25,380,1182221164716,2006-09-21 19:52:11.242117167,355,94,88,88,85
3252,1,71,510,1182221748716,2006-09-21 19:52:15.286574772,439,101,109,109,120
3253,1,34,510,1182222490716,2006-09-21 19:52:20.425252071,476,139,119,119,99
3254,1,1,10,1182223099716,2006-09-21 19:52:24.642845704,9,2,2,2,3
3255,1,1,10,1182223861716,2006-09-21 19:52:29.920031825,9,4,2,2,1
3256,1,1,10,1182224063716,2006-09-21 19:52:31.318970928,9,3,2,2,2
3257,1,1,10,1182239856716,2006-09-21 19:54:20.692462285,9,4,2,2,1
3258,1,1,10,1182240021716,2006-09-21 19:54:21.835160067,9,4,2,2,1
3259,1,14,80,1182291613716,2006-09-21 20:00:19.132517510,66,31,12,11,12
3260,1,6,80,1182291911716,2006-09-21 20:00:21.196298959,74,29,15,17,13
3261,1,10,80,1182292161716,2006-09-21 20:00:22.927659235,70,23,17,17,13
3262,1,10,90,1182292283716,2006-09-21 20:00:23.772563049,80,33,15,20,12
3263,1,2,50,1182292325716,2006-09-21 20:00:24.063431576,48,21,12,9,6
3264,1,13,80,1182292652716,2006-09-21 20:00:26.328050817,67,14,16,16,21
3265,1,5,90,1182294488716,2006-09-21 20:00:39.043160684,85,27,21,20,17
3266,1,9,80,1182294911716,2006-09-21 20:00:41.972622271,71,18,17,17,19
3267,1,12,90,1182295007716,2006-09-21 20:00:42.637464617,78,20,19,19,20
3268,1,12,90,1182295309716,2006-09-21 20:00:44.728947830,78,38,15,13,12
3269,1,1,10,1182301212716,2006-09-21 20:01:25.609826668,9,1,2,2,4
3270,1,1,10,1182301844716,2006-09-21 20:01:29.986705446,9,3,2,2,2
3271,1,4,90,1182302856716,2006-09-21 20:01:36.995251843,86,22,21,21,22
3272,1,20,130,1182306056716,2006-09-21 20:01:59.156663376,110,53,17,19,21
3273,1,2,20,1182316102716,2006-09-21 20:03:08.729644708,18,9,3,4,2
3274,1,3,20,1182317700716,2006-09-21 20:03:19.796499592,17,3,4,4,6
3275,1,3,20,1182318143716,2006-09-21 20:03:22.864470001,17,7,4,4,2
3276,1,3,20,1182318834716,2006-09-21 20:03:27.649949804,17,8,4,4,1
3277,1,2,20,1182319468716,2006-09-21 20:03:32.040679464,18,5,4,4,5
3278,1,2,20,1182328177716,2006-09-21 20:04:32.354346040,18,4,4,4,6
3279,1,3,20,1182329250716,2006-09-21 20:04:39.785344344,17,5,4,4,4
3280,1,1,10,1182363069716,2006-09-21 20:08:33.996837044,9,3,2,2,2
3281,1,1,10,1182363075716,2006-09-21 20:08:34.038389690,9,1,2,2,4
3282,1,1,10,1182366935716,2006-09-21 20:09:00.770592352,9,4,2,2,1
3283,3,160,880,1182368298716,2006-09-21 20:09:10.209968577,720,275,124,177,144
3284,1,2,20,1182392085716,2006-09-21 20:11:54.945436120,18,3,4,4,7
3285,1,1,20,1182392356716,2006-09-21 20:11:56.822230659,19,5,4,4,6
3286,1,2,20,1182392532716,2006-09-21 20:11:58.041108294,18,7,4,4,3
3287,1,3,20,1182392683716,2006-09-21 20:11:59.086849901,17,8,3,3,3
3288,1,3,20,1182396650716,2006-09-21 20:12:26.560074760,17,8,2,4,3
3289,1,1,20,1182397250716,2006-09-21 20:12:30.715339423,19,6,4,4,5
3290,1,1,20,1182397494716,2006-09-21 20:12:32.405147052,19,8,4,4,3
3291,1,3,20,1182397638716,2006-09-21 20:12:33.402410571,17,5,4,4,4
3292,1,2,20,1182398223716,2006-09-21 20:12:37.453793617,18,7,4,4,3
3293,1,2,20,1182398474716,2006-09-21 20:12:39.192079334,18,5,4,4,5
3294,1,3,20,1182401595716,2006-09-21 20:13:00.806381020,17,4,4,4,5
3295,1,1,20,1182402726716,2006-09-21 20:13:08.639054909,19,5,4,4,6
3296,1,2,20,1182403003716,2006-09-21 20:13:10.557402095,18,3,4,4,7
3297,1,1,20,1182403410716,2006-09-21 20:13:13.376056624,19,6,4,4,5
3298,1,10,100,1182411327716,2006-09-21 20:14:08.204773845,90,29,21,22,18
3299,1,17,100,1182411945716,2006-09-21 20:14:12.484696448,83,29,18,20,16
3300,1,11,100,1182412533716,2006-09-21 20:14:16.556855817,89,34,16,22,17
3301,1,11,60,1182414617716,2006-09-21 20:14:30.989475078,49,19,9,12,9
3302,1,10,80,1182415309716,2006-09-21 20:14:35.781880322,70,22,17,17,14
3303,1,7,80,1182470539716,2006-09-21 20:20:58.273992501,73,36,14,11,12
3304,1,6,80,1182472772716,2006-09-21 20:21:13.738502486,74,28,18,17,11
3305,1,8,80,1182474892716,2006-09-21 20:21:28.420437627,72,36,17,13,6
3306,1,8,80,1182476359716,2006-09-21 20:21:38.580059727,72,15,18,18,21
3307,1,4,80,1182476795716,2006-09-21 20:21:41.599552048,76,27,15,19,15
3308,1,8,80,1182477225716,2006-09-21 20:21:44.577491723,72,23,18,18,13
3309,1,9,80,1182477231716,2006-09-21 20:21:44.619044370,71,27,14,17,13
3310,1,12,80,1182477249716,2006-09-21 20:21:44.743702309,68,21,17,17,13
3311,1,11,80,1182477477716,2006-09-21 20:21:46.322702881,69,26,15,16,12
3312,1,12,80,1182477927716,2006-09-21 20:21:49.439151378,68,22,16,17,13
3313,1,4,90,1182478625716,2006-09-21 20:21:54.273109269,86,27,21,21,17
3314,1,7,90,1182479076716,2006-09-21 20:21:57.396483207,83,26,20,20,17
3315,1,13,90,1182479489716,2006-09-21 20:22:00.256690383,77,35,12,19,11
3316,1,9,80,1182488923716,2006-09-21 20:23:05.591301759,71,20,17,17,17
3317,1,3,70,1182489933716,2006-09-21 20:23:12.585997274,67,29,16,14,8
3318,1,11,70,1182489984716,2006-09-21 20:23:12.939194770,59,12,14,14,19
3319,1,1,10,1182490697716,2006-09-21 20:23:17.877034277,9,4,2,2,1
3320,1,1,10,1182491717716,2006-09-21 20:23:24.940984204,9,1,2,2,4
3321,1,4,80,1182492194716,2006-09-21 20:23:28.244419610,76,24,19,19,14
3322,1,13,80,1182496183716,2006-09-21 20:23:55.870004174,67,23,16,15,13
3323,1,11,80,1182497009716,2006-09-21 20:24:01.590418526,69,31,9,16,13
3324,1,15,90,1182535159716,2006-09-21 20:28:25.795996648,75,35,17,17,6
3325,1,16,100,1182535389716,2006-09-21 20:28:27.388848102,84,31,21,16,16
3326,1,17,100,1182535571716,2006-09-21 20:28:28.649278383,83,27,20,20,16
3327,1,12,100,1182538146716,2006-09-21 20:28:46.482289226,88,27,22,22,17
3328,1,1,10,1182538375716,2006-09-21 20:28:48.068215238,9,3,2,2,2
3329,1,10,70,1182553171716,2006-09-21 20:30:30.537041815,60,26,10,14,10
3330,1,11,80,1182562861716,2006-09-21 20:31:37.644566113,69,34,6,17,12
3331,1,3,20,1182565018716,2006-09-21 20:31:52.582742575,17,5,4,4,4
3332,1,6,80,1182568204716,2006-09-21 20:32:14.647197932,74,28,17,18,11
3333,1,6,80,1182820880716,2006-09-21 21:01:24.539954351,74,26,17,17,14
3334,1,14,80,1182821087716,2006-09-21 21:01:25.973520659,66,29,8,16,13
3335,1,12,80,1182822955716,2006-09-21 21:01:38.910244642,68,16,17,17,18
3336,1,14,80,1182823675716,2006-09-21 21:01:43.896562237,66,33,11,13,9
3337,1,13,80,1182829941716,2006-09-21 21:02:27.291376195,67,28,13,16,10
3338,1,11,80,1182830510716,2006-09-21 21:02:31.231952183,69,34,17,16,2
3339,3,130,880,1182903200716,2006-09-21 21:10:54.642266040,750,250,185,180,135
3340,3,165,900,1182906898716,2006-09-21 21:11:20.252547243,735,160,183,183,209
3341,1,10,80,1182908993716,2006-09-21 21:11:34.761346356,70,23,16,17,14
3342,1,11,80,1182909504716,2006-09-21 21:11:38.300246760,69,25,17,17,10
3343,1,1,20,1182914399716,2006-09-21 21:12:12.200280965,19,7,4,4,4
3344,1,1,10,1182916795716,2006-09-21 21:12:28.793637850,9,1,2,2,4
3345,1,3,20,1182976159716,2006-09-21 21:19:19.915523554,17,7,3,4,3
3346,1,1,20,1182976426716,2006-09-21 21:19:21.764616329,19,9,4,3,3
3347,1,1,20,1182989971716,2006-09-21 21:20:55.569716084,19,8,4,4,3
3348,1,1,10,1182990210716,2006-09-21 21:20:57.224896507,9,4,2,2,1
3349,1,1,20,1182990334716,2006-09-21 21:20:58.083651204,19,5,4,4,6
3350,1,3,40,1182990731716,2006-09-21 21:21:00.833051323,37,16,9,9,3
3351,1,4,40,1182991211716,2006-09-21 21:21:04.157263053,36,17,9,6,4
3352,1,7,40,1182991780716,2006-09-21 21:21:08.097839041,33,9,8,8,8
3353,1,10,80,1182992128716,2006-09-21 21:21:10.507892545,70,19,17,17,17
3354,1,1,10,1183440293716,2006-09-21 22:12:54.248204962,9,3,2,2,2
3355,1,1,10,1183440503716,2006-09-21 22:12:55.702547594,9,4,2,2,1
3356,1,1,10,1183440752716,2006-09-21 22:12:57.426982429,9,2,2,2,3
3357,1,1,10,1183490481716,2006-09-21 22:18:41.822243094,9,2,2,2,3
3358,1,1,10,1183518936716,2006-09-21 22:21:58.885669711,9,4,2,2,1
3359,1,1,10,1183519569716,2006-09-21 22:22:03.269473930,9,4,2,2,1
3360,1,1,10,1183522557716,2006-09-21 22:22:23.962691949,9,2,2,2,3
3361,1,29,330,1183683749716,2006-09-21 22:41:00.288394401,301,128,73,69,31
3362,1,12,80,1183685489716,2006-09-21 22:41:12.338661922,68,25,15,17,11
3363,1,8,90,1183685633716,2006-09-21 22:41:13.335925441,82,17,20,20,25
3364,1,17,90,1183686217716,2006-09-21 22:41:17.380383046,73,26,17,17,13
3365,1,1,10,1183687415716,2006-09-21 22:41:25.677061488,9,2,2,2,3
3366,1,7,80,1183692039716,2006-09-21 22:41:57.700301154,73,17,18,18,20
3367,1,7,80,1183705656716,2006-09-21 22:43:32.004032668,73,35,9,18,11
3368,1,6,80,1183707469716,2006-09-21 22:43:44.559857390,74,28,17,15,14
3369,1,12,80,1183707859716,2006-09-21 22:43:47.260779420,68,19,17,17,15
3370,1,6,80,1183709865716,2006-09-21 22:44:01.153214275,74,32,12,17,13
3371,1,13,100,1183759321716,2006-09-21 22:49:43.657829519,87,22,21,21,23
3372,1,8,100,1183759464716,2006-09-21 22:49:44.648167597,92,37,22,18,15
3373,1,13,90,1183761187716,2006-09-21 22:49:56.580702620,77,23,19,19,16
3374,1,15,90,1183761598716,2006-09-21 22:49:59.427058913,75,18,18,18,21
3375,1,15,90,1183762373716,2006-09-21 22:50:04.794275769,75,32,11,17,15
3376,1,54,330,1183762761716,2006-09-21 22:50:07.481346917,276,74,69,69,64
3377,1,2,30,1183763049716,2006-09-21 22:50:09.475873955,28,11,6,6,5
3378,2,41,650,1183767802716,2006-09-21 22:50:42.392495523,609,285,72,134,118
3379,1,1,10,1183795017716,2006-09-21 22:53:50.868375171,9,1,2,2,4
3380,1,1,10,1183795169716,2006-09-21 22:53:51.921042219,9,4,2,2,1
3381,1,1,10,1183795446716,2006-09-21 22:53:53.839389405,9,2,2,2,3
3382,1,1,10,1183796030716,2006-09-21 22:53:57.883847010,9,1,2,2,4
3383,1,1,10,1183865639716,2006-09-21 23:01:59.956876825,9,2,2,2,3
3384,1,1,10,1183866859716,2006-09-21 23:02:08.405914972,9,1,2,2,4
3385,1,1,10,1183867188716,2006-09-21 23:02:10.684385095,9,2,2,2,3
3386,1,1,10,1184124555716,2006-09-21 23:31:53.064385733,9,3,2,2,2
3387,1,1,10,1184127567716,2006-09-21 23:32:13.923814338,9,3,2,2,2
3388,1,4,80,1184129678716,2006-09-21 23:32:28.543420509,76,18,19,19,20
3389,1,12,80,1184132642716,2006-09-21 23:32:49.070427941,68,31,16,10,11
3390,1,7,80,1184133381716,2006-09-21 23:32:54.188328917,73,34,9,18,12
3391,1,7,40,1184133779716,2006-09-21 23:32:56.944654477,33,10,8,8,7
3392,1,7,40,1184134107716,2006-09-21 23:32:59.216199159,33,7,8,8,10
3393,1,3,40,1184134291716,2006-09-21 23:33:00.490480322,37,17,7,7,6
3394,1,1,10,1184134626716,2006-09-21 23:33:02.810503092,9,2,2,2,3
3395,1,15,80,1184134717716,2006-09-21 23:33:03.440718232,65,14,16,16,19
3396,1,13,80,1184135468716,2006-09-21 23:33:08.641724502,67,29,16,16,6
3397,1,14,80,1184136598716,2006-09-21 23:33:16.467472949,66,28,14,15,9
3398,1,6,80,1184207461716,2006-09-21 23:41:27.225005909,74,24,18,18,14
3399,1,10,80,1184210671716,2006-09-21 23:41:49.455671853,70,14,17,17,22
3400,1,2,40,1184291805716,2006-09-21 23:51:11.344410393,38,17,9,8,4
3401,1,5,80,1184297671716,2006-09-21 23:51:51.969047909,75,21,18,18,18
3402,1,1,10,1184626070716,2006-09-22 00:29:46.276981053,9,2,2,2,3
3403,1,1,10,1184626232716,2006-09-22 00:29:47.398902512,9,3,2,2,2
3404,1,1,10,1184626311716,2006-09-22 00:29:47.946012359,9,2,2,2,3
3405,1,1,10,1184627514716,2006-09-22 00:29:56.277318007,9,4,2,2,1
3406,1,1,10,1184627607716,2006-09-22 00:29:56.921384030,9,3,2,2,2
3407,1,1,10,1184627669716,2006-09-22 00:29:57.350761379,9,1,2,2,4
3408,1,1,10,1184627999716,2006-09-22 00:29:59.636156943,9,1,2,2,4
3409,1,1,10,1184630551716,2006-09-22 00:30:17.309882641,9,3,2,2,2
3410,1,1,10,1184630882716,2006-09-22 00:30:19.602203646,9,4,2,2,1
3411,1,1,10,1184631359716,2006-09-22 00:30:22.905639053,9,4,2,2,1
3412,1,1,10,1184633342716,2006-09-22 00:30:36.638788762,9,1,2,2,4
3413,1,1,10,1184633422716,2006-09-22 00:30:37.192824050,9,3,2,2,2
3414,1,1,10,1184633548716,2006-09-22 00:30:38.065429629,9,4,2,2,1
3415,1,10,80,1184633785716,2006-09-22 00:30:39.706759171,70,34,14,14,8
3416,1,7,80,1184634308716,2006-09-22 00:30:43.328764869,73,15,18,18,22
3417,1,11,80,1184634631716,2006-09-22 00:30:45.565682345,69,22,17,17,13
3418,1,6,80,1184637538716,2006-09-22 00:31:05.697939635,74,37,8,18,11
3419,1,4,80,1184638540716,2006-09-22 00:31:12.637231621,76,33,18,17,8
3420,1,13,80,1184639236716,2006-09-22 00:31:17.457338630,67,30,10,16,11
3421,1,11,80,1184644392716,2006-09-22 00:31:53.164912962,69,22,17,17,13
3422,1,13,80,1184648964716,2006-09-22 00:32:24.828029690,67,29,14,12,12
3423,1,4,80,1184649822716,2006-09-22 00:32:30.770058158,76,31,12,19,14
3424,1,14,80,1184650675716,2006-09-22 00:32:36.677459419,66,32,10,14,10
3425,1,11,80,1184651127716,2006-09-22 00:32:39.807758798,69,22,17,17,13
3426,1,10,80,1184651759716,2006-09-22 00:32:44.184637576,70,23,17,16,14
3427,1,1,10,1184652989716,2006-09-22 00:32:52.702930134,9,1,2,2,4
3428,1,3,20,1184659215716,2006-09-22 00:33:35.820726448,17,3,4,4,6
3429,1,1,10,1184660323716,2006-09-22 00:33:43.494115192,9,2,2,2,3
3430,1,2,20,1184660468716,2006-09-22 00:33:44.498304152,18,4,4,4,6
3431,1,3,20,1184660773716,2006-09-22 00:33:46.610563688,17,7,4,4,2
3432,1,3,20,1184660977716,2006-09-22 00:33:48.023353674,17,7,4,3,3
3433,1,2,20,1184661123716,2006-09-22 00:33:49.034468075,18,6,4,4,4
3434,1,1,10,1184726926716,2006-09-22 00:41:24.749269048,9,2,2,2,3
3435,1,2,20,1184731196716,2006-09-22 00:41:54.320902562,18,5,4,4,5
